HeroHP,DeckAvgAttack,DeckAvgHP,DeckAvgManaCost,DeckMinionCount,DeckSpellCount,DeckHealCount,DeckTotalStatPower,DeckTempo,StartHandSize,Archetype,Is_Victorious
30,5.71,5.53,5.1,17,6,7,191,1.96,4,Control,1
30,6.53,6.59,5.3,17,6,7,223,1.89,4,Control,1
30,4.61,5.5,4.37,18,8,4,182,2.29,4,Midrange,0
30,4.5,4.9,4.6,20,6,4,188,2.17,4,Aggro,1
30,4.7,4.2,3.83,20,6,4,178,2.61,4,Aggro,0
30,5.12,4.94,4.0,17,6,7,171,2.5,4,Control,1
30,5.24,5.41,4.47,17,6,7,181,2.24,4,Control,0
30,4.5,4.28,3.8,18,8,4,158,2.63,4,Midrange,1
30,4.4,3.65,3.33,20,6,4,161,3.0,4,Aggro,0
30,4.89,4.44,4.43,18,8,4,168,2.26,4,Midrange,0
30,4.15,4.0,4.17,20,6,4,163,2.4,4,Aggro,1
30,6.65,5.76,5.2,17,6,7,211,1.92,4,Control,1
30,5.94,6.0,4.43,17,6,7,203,2.26,4,Control,0
30,4.05,3.85,3.7,20,6,4,158,2.7,4,Aggro,1
30,3.4,3.9,3.8,20,6,4,146,2.63,4,Aggro,0
30,6.41,6.59,4.63,17,6,7,221,2.16,4,Control,0
30,4.4,4.1,4.0,20,6,4,170,2.5,4,Aggro,1
30,5.11,5.0,4.23,18,8,4,182,2.36,4,Midrange,0
30,5.59,4.53,3.73,17,6,7,172,2.68,4,Control,1
30,4.28,4.06,3.6,18,8,4,150,2.78,4,Midrange,0
30,6.59,5.35,4.7,17,6,7,203,2.13,4,Control,1
30,6.47,6.59,4.8,17,6,7,222,2.08,4,Control,1
30,5.53,5.12,4.37,17,6,7,181,2.29,4,Control,0
30,5.28,5.28,4.23,18,8,4,190,2.36,4,Midrange,0
30,4.94,4.0,4.17,18,8,4,161,2.4,4,Midrange,1
30,4.05,4.25,4.1,20,6,4,166,2.44,4,Aggro,0
30,4.8,3.9,4.2,20,6,4,174,2.38,4,Aggro,1
30,6.0,5.24,4.27,17,6,7,191,2.34,4,Control,1
30,4.15,3.9,3.03,20,6,4,161,3.3,4,Aggro,0
30,5.59,6.0,4.83,17,6,7,197,2.07,4,Control,1
30,3.8,4.0,3.53,20,6,4,156,2.83,4,Aggro,0
30,3.65,3.9,3.97,20,6,4,151,2.52,4,Aggro,1
30,4.65,4.0,4.07,20,6,4,173,2.46,4,Aggro,0
30,4.15,4.15,3.1,20,6,4,166,3.23,4,Aggro,0
30,4.44,4.0,3.63,18,8,4,152,2.75,4,Midrange,1
30,3.95,3.1,3.13,20,6,4,141,3.19,4,Aggro,1
30,5.17,5.17,4.27,18,8,4,186,2.34,4,Midrange,0
30,4.0,4.06,3.73,18,8,4,145,2.68,4,Midrange,0
30,5.06,5.41,4.27,17,6,7,178,2.34,4,Control,1
30,4.89,4.78,3.5,18,8,4,174,2.86,4,Midrange,1
30,4.94,4.11,3.97,18,8,4,163,2.52,4,Midrange,0
30,4.1,3.75,3.5,20,6,4,157,2.86,4,Aggro,1
30,5.11,4.39,3.97,18,8,4,171,2.52,4,Midrange,0
30,5.28,4.89,4.03,18,8,4,183,2.48,4,Midrange,1
30,4.17,3.78,3.53,18,8,4,143,2.83,4,Midrange,0
30,5.56,4.94,4.5,18,8,4,189,2.22,4,Midrange,1
30,4.89,4.89,4.57,18,8,4,176,2.19,4,Midrange,0
30,6.0,5.44,5.1,18,8,4,206,1.96,4,Midrange,1
30,4.9,4.65,4.43,20,6,4,191,2.26,4,Aggro,0
30,4.17,4.39,3.83,18,8,4,154,2.61,4,Midrange,0
30,4.71,5.0,4.33,17,6,7,165,2.31,4,Control,1
30,6.76,6.71,4.73,17,6,7,229,2.11,4,Control,1
30,5.76,5.35,4.53,17,6,7,189,2.21,4,Control,0
30,3.4,3.4,3.23,20,6,4,136,3.09,4,Aggro,0
30,3.5,4.25,3.4,20,6,4,155,2.94,4,Aggro,1
30,4.15,3.85,3.47,20,6,4,160,2.88,4,Aggro,0
30,4.67,4.44,4.13,18,8,4,164,2.42,4,Midrange,1
30,4.94,4.41,4.3,17,6,7,159,2.33,4,Control,0
30,5.35,5.94,4.6,17,6,7,192,2.17,4,Control,1
30,4.83,3.78,4.27,18,8,4,155,2.34,4,Midrange,0
30,3.65,4.0,3.63,20,6,4,153,2.75,4,Aggro,1
30,5.33,4.89,4.77,18,8,4,184,2.1,4,Midrange,1
30,5.59,5.71,4.6,17,6,7,192,2.17,4,Control,0
30,6.59,5.59,4.8,17,6,7,207,2.08,4,Control,1
30,4.72,5.56,4.3,18,8,4,185,2.33,4,Midrange,0
30,4.67,4.28,4.2,18,8,4,161,2.38,4,Midrange,1
30,3.8,4.2,3.57,20,6,4,160,2.8,4,Aggro,0
30,5.0,5.11,4.3,18,8,4,182,2.33,4,Midrange,0
30,4.22,3.78,4.27,18,8,4,144,2.34,4,Midrange,1
30,4.33,5.11,4.4,18,8,4,170,2.27,4,Midrange,0
30,3.4,4.15,2.93,20,6,4,151,3.41,4,Aggro,1
30,4.45,4.0,3.87,20,6,4,169,2.59,4,Aggro,1
30,5.29,5.65,4.37,17,6,7,186,2.29,4,Control,0
30,6.0,6.94,4.63,17,6,7,220,2.16,4,Control,0
30,4.28,3.94,4.3,18,8,4,148,2.33,4,Midrange,1
30,5.39,5.11,4.37,18,8,4,189,2.29,4,Midrange,1
30,4.78,4.56,4.2,18,8,4,168,2.38,4,Midrange,0
30,5.24,4.76,3.83,17,6,7,170,2.61,4,Control,0
30,6.06,5.71,4.6,17,6,7,200,2.17,4,Control,1
30,5.78,5.22,4.43,18,8,4,198,2.26,4,Midrange,1
30,4.4,4.2,3.93,20,6,4,172,2.54,4,Aggro,0
30,4.35,4.0,3.8,20,6,4,167,2.63,4,Aggro,1
30,3.55,3.05,3.1,20,6,4,132,3.23,4,Aggro,0
30,6.35,5.18,4.73,17,6,7,196,2.11,4,Control,1
30,7.0,5.82,4.83,17,6,7,218,2.07,4,Control,0
30,4.71,5.29,3.57,17,6,7,170,2.8,4,Control,1
30,4.28,4.06,3.67,18,8,4,150,2.73,4,Midrange,0
30,3.85,4.25,4.03,20,6,4,162,2.48,4,Aggro,1
30,4.55,4.45,4.4,20,6,4,180,2.27,4,Aggro,0
30,5.44,6.11,4.63,18,8,4,208,2.16,4,Midrange,1
30,4.67,5.0,4.27,18,8,4,174,2.34,4,Midrange,0
30,3.75,3.95,3.17,20,6,4,154,3.16,4,Aggro,1
30,4.25,4.0,3.5,20,6,4,165,2.86,4,Aggro,0
30,4.18,4.29,3.37,17,6,7,144,2.97,4,Control,0
30,5.94,6.18,4.13,17,6,7,206,2.42,4,Control,1
30,4.22,4.17,4.03,18,8,4,151,2.48,4,Midrange,0
30,4.15,4.05,3.97,20,6,4,164,2.52,4,Aggro,1
30,5.61,4.94,4.9,18,8,4,190,2.04,4,Midrange,1
30,4.15,5.0,4.13,20,6,4,183,2.42,4,Aggro,0
30,4.35,4.45,3.73,20,6,4,176,2.68,4,Aggro,1
30,5.44,4.67,3.93,18,8,4,182,2.54,4,Midrange,0
30,4.65,4.45,3.77,20,6,4,182,2.65,4,Aggro,1
30,5.18,5.47,4.83,17,6,7,181,2.07,4,Control,0
30,4.61,4.67,3.77,18,8,4,167,2.65,4,Midrange,0
30,4.94,4.94,4.13,17,6,7,168,2.42,4,Control,1
30,4.78,4.33,4.07,18,8,4,164,2.46,4,Midrange,1
30,5.35,4.75,4.57,20,6,4,202,2.19,4,Aggro,0
30,4.85,4.75,4.17,20,6,4,192,2.4,4,Aggro,0
30,4.4,4.3,3.63,20,6,4,174,2.75,4,Aggro,1
30,4.2,3.8,3.73,20,6,4,160,2.68,4,Aggro,0
30,4.83,4.44,3.83,18,8,4,167,2.61,4,Midrange,1
30,4.56,3.67,4.23,18,8,4,148,2.36,4,Midrange,1
30,4.35,4.55,3.7,20,6,4,178,2.7,4,Aggro,0
30,3.85,3.9,3.37,20,6,4,155,2.97,4,Aggro,0
30,5.65,5.76,4.03,17,6,7,194,2.48,4,Control,1
30,4.61,4.56,3.73,18,8,4,165,2.68,4,Midrange,1
30,4.2,4.1,3.5,20,6,4,166,2.86,4,Aggro,0
30,3.9,4.5,3.93,20,6,4,168,2.54,4,Aggro,1
30,6.17,5.5,5.2,18,8,4,210,1.92,4,Midrange,0
30,6.06,5.82,4.47,17,6,7,202,2.24,4,Control,0
30,4.35,3.95,3.63,20,6,4,166,2.75,4,Aggro,1
30,4.35,4.4,3.87,20,6,4,175,2.59,4,Aggro,1
30,5.1,5.05,4.4,20,6,4,203,2.27,4,Aggro,0
30,3.9,4.0,3.83,20,6,4,158,2.61,4,Aggro,0
30,3.89,4.06,4.2,18,8,4,143,2.38,4,Midrange,1
30,5.24,4.82,4.53,17,6,7,171,2.21,4,Control,1
30,4.72,5.44,3.97,18,8,4,183,2.52,4,Midrange,0
30,6.41,6.71,5.03,17,6,7,223,1.99,4,Control,0
30,4.72,4.61,3.77,18,8,4,168,2.65,4,Midrange,1
30,4.25,3.65,3.47,20,6,4,158,2.88,4,Aggro,0
30,5.0,4.61,4.13,18,8,4,173,2.42,4,Midrange,1
30,4.5,4.2,3.7,20,6,4,174,2.7,4,Aggro,0
30,4.5,4.44,3.93,18,8,4,161,2.54,4,Midrange,1
30,4.4,3.65,3.8,20,6,4,161,2.63,4,Aggro,1
30,4.67,4.06,4.03,18,8,4,157,2.48,4,Midrange,0
30,4.9,4.3,4.07,20,6,4,184,2.46,4,Aggro,1
30,4.15,4.3,3.67,20,6,4,169,2.73,4,Aggro,0
30,5.0,4.45,4.23,20,6,4,189,2.36,4,Aggro,0
30,5.53,4.82,4.3,17,6,7,176,2.33,4,Control,1
30,5.22,5.94,4.77,18,8,4,201,2.1,4,Midrange,1
30,5.5,5.39,4.57,18,8,4,196,2.19,4,Midrange,0
30,4.78,4.67,3.53,18,8,4,170,2.83,4,Midrange,1
30,5.35,6.06,4.8,17,6,7,194,2.08,4,Control,0
30,4.61,4.78,4.2,18,8,4,169,2.38,4,Midrange,0
30,4.83,4.61,4.23,18,8,4,170,2.36,4,Midrange,1
30,5.17,4.5,4.6,18,8,4,174,2.17,4,Midrange,1
30,5.55,4.5,4.13,20,6,4,201,2.42,4,Aggro,0
30,3.94,4.28,3.53,18,8,4,148,2.83,4,Midrange,0
30,4.35,3.8,3.37,20,6,4,163,2.97,4,Aggro,1
30,6.24,6.06,5.1,17,6,7,209,1.96,4,Control,0
30,6.12,5.59,4.87,17,6,7,199,2.05,4,Control,1
30,4.89,4.56,3.97,18,8,4,170,2.52,4,Midrange,0
30,4.4,4.25,3.7,20,6,4,173,2.7,4,Aggro,1
30,4.6,4.25,4.0,20,6,4,177,2.5,4,Aggro,0
30,4.0,3.15,3.47,20,6,4,143,2.88,4,Aggro,1
30,5.94,5.12,4.9,17,6,7,188,2.04,4,Control,0
30,5.41,5.59,4.33,17,6,7,187,2.31,4,Control,1
30,5.53,4.94,3.87,17,6,7,178,2.59,4,Control,0
30,5.76,5.41,4.7,17,6,7,190,2.13,4,Control,1
30,4.95,5.35,4.93,20,6,4,206,2.03,4,Aggro,0
30,4.4,3.55,4.0,20,6,4,159,2.5,4,Aggro,1
30,3.25,3.3,2.97,20,6,4,131,3.37,4,Aggro,1
30,6.53,6.59,4.9,17,6,7,223,2.04,4,Control,0
30,4.5,4.55,4.37,20,6,4,181,2.29,4,Aggro,0
30,3.5,3.65,3.13,20,6,4,143,3.19,4,Aggro,1
30,4.94,4.83,3.87,18,8,4,176,2.59,4,Midrange,1
30,5.78,5.33,4.33,18,8,4,200,2.31,4,Midrange,0
30,4.72,5.28,4.4,18,8,4,180,2.27,4,Midrange,0
30,4.39,3.94,3.33,18,8,4,150,3.0,4,Midrange,1
30,5.94,5.94,4.7,17,6,7,202,2.13,4,Control,1
30,4.67,4.83,3.87,18,8,4,171,2.59,4,Midrange,0
30,3.6,2.85,2.97,20,6,4,129,3.37,4,Aggro,0
30,6.18,6.06,5.07,17,6,7,208,1.97,4,Control,1
30,4.33,3.83,3.47,18,8,4,147,2.88,4,Midrange,1
30,6.0,4.94,4.13,17,6,7,186,2.42,4,Control,0
30,5.41,4.76,4.0,17,6,7,173,2.5,4,Control,1
30,6.06,5.82,4.5,17,6,7,202,2.22,4,Control,0
30,5.11,4.83,4.4,18,8,4,179,2.27,4,Midrange,1
30,3.35,3.35,3.23,20,6,4,134,3.09,4,Aggro,0
30,4.65,4.35,3.93,20,6,4,180,2.54,4,Aggro,0
30,4.22,3.56,3.6,18,8,4,140,2.78,4,Midrange,1
30,6.0,5.35,4.83,17,6,7,193,2.07,4,Control,0
30,4.65,4.2,4.2,20,6,4,177,2.38,4,Aggro,1
30,4.67,4.11,4.23,18,8,4,158,2.36,4,Midrange,1
30,5.59,5.88,4.53,17,6,7,195,2.21,4,Control,0
30,4.2,3.75,3.1,20,6,4,159,3.23,4,Aggro,1
30,4.65,4.41,3.83,17,6,7,154,2.61,4,Control,0
30,5.47,5.41,4.33,17,6,7,185,2.31,4,Control,1
30,5.06,5.65,4.33,17,6,7,182,2.31,4,Control,0
30,4.65,4.3,4.0,20,6,4,179,2.5,4,Aggro,0
30,5.06,4.5,4.27,18,8,4,172,2.34,4,Midrange,1
30,3.65,3.75,3.47,20,6,4,148,2.88,4,Aggro,0
30,5.17,4.94,4.2,18,8,4,182,2.38,4,Midrange,1
30,5.33,5.22,4.67,18,8,4,190,2.14,4,Midrange,1
30,6.29,5.82,4.7,17,6,7,206,2.13,4,Control,0
30,3.75,4.05,3.8,20,6,4,156,2.63,4,Aggro,1
30,6.29,6.06,4.97,17,6,7,210,2.01,4,Control,0
30,6.06,5.76,4.53,17,6,7,201,2.21,4,Control,0
30,6.11,6.0,4.93,18,8,4,218,2.03,4,Midrange,1
30,4.94,4.44,4.2,18,8,4,169,2.38,4,Midrange,1
30,6.12,5.76,5.1,17,6,7,202,1.96,4,Control,0
30,5.0,5.24,4.53,17,6,7,174,2.21,4,Control,0
30,5.22,5.11,4.53,18,8,4,186,2.21,4,Midrange,1
30,4.4,3.9,3.77,20,6,4,166,2.65,4,Aggro,0
30,4.35,3.75,3.5,20,6,4,162,2.86,4,Aggro,1
30,5.76,6.24,4.47,17,6,7,204,2.24,4,Control,0
30,5.5,5.83,3.97,18,8,4,204,2.52,4,Midrange,1
30,3.6,3.5,3.73,20,6,4,142,2.68,4,Aggro,1
30,4.82,5.82,4.63,17,6,7,181,2.16,4,Control,0
30,4.67,4.28,3.7,18,8,4,161,2.7,4,Midrange,1
30,3.83,3.28,3.03,18,8,4,128,3.3,4,Midrange,0
30,4.89,5.0,4.57,18,8,4,178,2.19,4,Midrange,1
30,4.0,3.89,3.67,18,8,4,142,2.73,4,Midrange,0
30,4.71,4.53,3.77,17,6,7,157,2.65,4,Control,1
30,4.06,4.06,3.87,18,8,4,146,2.59,4,Midrange,0
30,4.55,4.8,3.73,20,6,4,187,2.68,4,Aggro,0
30,5.39,5.0,4.03,18,8,4,187,2.48,4,Midrange,1
30,5.35,5.0,4.03,17,6,7,176,2.48,4,Control,1
30,4.35,4.15,3.5,20,6,4,170,2.86,4,Aggro,0
30,4.61,4.06,3.47,18,8,4,156,2.88,4,Midrange,1
30,4.11,3.44,3.57,18,8,4,136,2.8,4,Midrange,0
30,4.39,4.5,3.93,18,8,4,160,2.54,4,Midrange,0
30,6.0,5.29,4.73,17,6,7,192,2.11,4,Control,1
30,4.5,4.25,4.13,20,6,4,175,2.42,4,Aggro,0
30,4.95,5.05,4.1,20,6,4,200,2.44,4,Aggro,1
30,4.94,5.39,4.17,18,8,4,186,2.4,4,Midrange,0
30,5.11,4.83,4.07,18,8,4,179,2.46,4,Midrange,1
30,4.0,3.7,3.7,20,6,4,154,2.7,4,Aggro,0
30,4.94,4.83,4.23,18,8,4,176,2.36,4,Midrange,1
30,4.9,4.15,4.13,20,6,4,181,2.42,4,Aggro,0
30,4.6,4.35,3.9,20,6,4,179,2.56,4,Aggro,1
30,3.89,4.56,3.8,18,8,4,152,2.63,4,Midrange,0
30,4.94,5.44,4.17,18,8,4,187,2.4,4,Midrange,1
30,5.22,4.72,4.07,18,8,4,179,2.46,4,Midrange,0
30,4.28,4.56,3.7,18,8,4,159,2.7,4,Midrange,1
30,3.94,4.33,3.97,18,8,4,149,2.52,4,Midrange,0
30,5.76,5.82,4.7,17,6,7,197,2.13,4,Control,1
30,6.59,6.24,4.8,17,6,7,218,2.08,4,Control,1
30,4.05,4.15,3.63,20,6,4,164,2.75,4,Aggro,0
30,3.45,4.05,3.33,20,6,4,150,3.0,4,Aggro,0
30,4.5,4.22,3.77,18,8,4,157,2.65,4,Midrange,1
30,4.06,4.22,3.53,18,8,4,149,2.83,4,Midrange,1
30,5.53,4.94,4.17,17,6,7,178,2.4,4,Control,0
30,5.35,5.24,4.63,17,6,7,180,2.16,4,Control,1
30,4.4,4.15,3.83,20,6,4,171,2.61,4,Aggro,0
30,5.56,5.72,4.73,18,8,4,203,2.11,4,Midrange,0
30,4.0,3.65,3.17,20,6,4,153,3.16,4,Aggro,1
30,6.12,5.24,4.67,17,6,7,193,2.14,4,Control,0
30,3.4,3.4,3.03,20,6,4,136,3.3,4,Aggro,1
30,4.25,3.05,3.4,20,6,4,146,2.94,4,Aggro,1
30,4.61,5.17,4.33,18,8,4,176,2.31,4,Midrange,0
30,5.1,5.45,4.63,20,6,4,211,2.16,4,Aggro,0
30,5.65,5.82,4.5,17,6,7,195,2.22,4,Control,1
30,5.22,4.72,4.2,18,8,4,179,2.38,4,Midrange,1
30,4.94,4.61,3.9,18,8,4,172,2.56,4,Midrange,0
30,4.76,4.65,4.5,17,6,7,160,2.22,4,Control,0
30,5.94,5.88,4.73,17,6,7,201,2.11,4,Control,1
30,5.56,4.83,4.07,18,8,4,187,2.46,4,Midrange,1
30,4.05,4.15,3.73,20,6,4,164,2.68,4,Aggro,0
30,4.1,3.95,4.1,20,6,4,161,2.44,4,Aggro,1
30,6.53,6.18,5.13,17,6,7,216,1.95,4,Control,0
30,4.75,3.8,3.6,20,6,4,171,2.78,4,Aggro,1
30,6.18,5.53,4.53,17,6,7,199,2.21,4,Control,0
30,4.83,4.61,3.63,18,8,4,170,2.75,4,Midrange,0
30,4.83,4.61,3.73,18,8,4,170,2.68,4,Midrange,1
30,3.4,3.15,2.87,20,6,4,131,3.49,4,Aggro,0
30,4.2,4.35,3.83,20,6,4,171,2.61,4,Aggro,1
30,5.17,4.44,4.3,18,8,4,173,2.33,4,Midrange,0
30,6.24,5.82,4.8,17,6,7,205,2.08,4,Control,1
30,5.17,4.5,4.07,18,8,4,174,2.46,4,Midrange,1
30,4.28,4.61,3.73,18,8,4,160,2.68,4,Midrange,0
30,4.17,3.89,3.3,18,8,4,145,3.03,4,Midrange,0
30,5.0,5.24,4.23,17,6,7,174,2.36,4,Control,1
30,3.3,3.5,3.5,20,6,4,136,2.86,4,Aggro,1
30,5.47,5.18,4.23,17,6,7,181,2.36,4,Control,0
30,4.76,4.71,3.63,17,6,7,161,2.75,4,Control,0
30,5.17,5.5,4.33,18,8,4,192,2.31,4,Midrange,1
30,4.0,4.11,3.77,18,8,4,146,2.65,4,Midrange,1
30,4.1,3.35,3.33,20,6,4,149,3.0,4,Aggro,0
30,7.65,6.59,5.23,17,6,7,242,1.91,4,Control,1
30,5.47,5.53,4.57,17,6,7,187,2.19,4,Control,0
30,5.47,4.82,4.2,17,6,7,175,2.38,4,Control,0
30,4.22,4.33,4.13,18,8,4,154,2.42,4,Midrange,1
30,3.85,4.1,3.07,20,6,4,159,3.26,4,Aggro,0
30,3.85,3.55,3.6,20,6,4,148,2.78,4,Aggro,1
30,6.35,7.24,5.1,17,6,7,231,1.96,4,Control,0
30,5.56,5.67,4.57,18,8,4,202,2.19,4,Midrange,1
30,5.22,5.56,4.13,18,8,4,194,2.42,4,Midrange,0
30,4.67,4.39,3.57,18,8,4,163,2.8,4,Midrange,1
30,6.18,5.47,4.4,17,6,7,198,2.27,4,Control,1
30,4.56,4.56,4.33,18,8,4,164,2.31,4,Midrange,0
30,4.89,4.28,4.13,18,8,4,165,2.42,4,Midrange,0
30,4.3,4.05,3.5,20,6,4,167,2.86,4,Aggro,1
30,5.24,5.47,4.67,17,6,7,182,2.14,4,Control,1
30,5.65,5.06,4.43,17,6,7,182,2.26,4,Control,0
30,4.0,3.55,3.57,20,6,4,151,2.8,4,Aggro,1
30,5.47,5.53,4.3,17,6,7,187,2.33,4,Control,0
30,5.67,5.28,3.9,18,8,4,197,2.56,4,Midrange,0
30,5.17,5.44,4.83,18,8,4,191,2.07,4,Midrange,1
30,4.44,4.0,3.6,18,8,4,152,2.78,4,Midrange,0
30,4.17,4.94,3.93,18,8,4,164,2.54,4,Midrange,1
30,3.75,3.65,3.4,20,6,4,148,2.94,4,Aggro,0
30,4.4,3.8,4.13,20,6,4,164,2.42,4,Aggro,1
30,4.78,5.11,4.27,18,8,4,178,2.34,4,Midrange,0
30,4.83,4.33,3.9,18,8,4,165,2.56,4,Midrange,1
30,5.65,6.0,5.1,17,6,7,198,1.96,4,Control,1
30,5.18,4.41,4.03,17,6,7,163,2.48,4,Control,0
30,4.35,4.7,3.8,20,6,4,181,2.63,4,Aggro,1
30,4.35,4.35,3.9,20,6,4,174,2.56,4,Aggro,0
30,4.7,3.95,3.8,20,6,4,173,2.63,4,Aggro,0
30,5.0,4.3,4.2,20,6,4,186,2.38,4,Aggro,1
30,3.7,3.6,3.63,20,6,4,146,2.75,4,Aggro,0
30,3.67,3.67,3.53,18,8,4,132,2.83,4,Midrange,1
30,3.6,4.2,3.9,20,6,4,156,2.56,4,Aggro,1
30,5.0,5.17,4.43,18,8,4,183,2.26,4,Midrange,0
30,4.94,5.0,3.67,17,6,7,169,2.73,4,Control,0
30,4.8,3.7,3.43,20,6,4,170,2.91,4,Aggro,1
30,4.61,4.78,4.03,18,8,4,169,2.48,4,Midrange,0
30,4.28,4.22,3.93,18,8,4,153,2.54,4,Midrange,1
30,5.12,5.71,4.27,17,6,7,184,2.34,4,Control,0
30,5.11,4.83,4.13,18,8,4,179,2.42,4,Midrange,1
30,5.71,5.59,4.97,17,6,7,192,2.01,4,Control,0
30,4.47,4.82,3.73,17,6,7,158,2.68,4,Control,1
30,4.33,3.72,3.9,18,8,4,145,2.56,4,Midrange,1
30,5.39,6.06,4.6,18,8,4,206,2.17,4,Midrange,0
30,5.22,4.61,3.93,18,8,4,177,2.54,4,Midrange,0
30,4.15,4.3,3.97,20,6,4,169,2.52,4,Aggro,1
30,5.25,4.8,4.4,20,6,4,201,2.27,4,Aggro,1
30,5.24,5.29,4.1,17,6,7,179,2.44,4,Control,0
30,4.78,4.0,4.13,18,8,4,158,2.42,4,Midrange,1
30,6.0,6.0,5.27,17,6,7,204,1.9,4,Control,0
30,3.9,3.85,3.77,20,6,4,155,2.65,4,Aggro,1
30,5.12,5.82,4.3,17,6,7,186,2.33,4,Control,0
30,4.15,4.15,3.43,20,6,4,166,2.91,4,Aggro,1
30,5.72,5.5,4.67,18,8,4,202,2.14,4,Midrange,0
30,4.12,4.06,3.1,17,6,7,139,3.23,4,Control,1
30,4.67,5.28,4.23,18,8,4,179,2.36,4,Midrange,0
30,5.06,5.0,4.17,17,6,7,171,2.4,4,Control,0
30,4.72,3.83,4.1,18,8,4,154,2.44,4,Midrange,1
30,5.5,4.67,4.3,18,8,4,183,2.33,4,Midrange,1
30,5.65,5.94,4.73,17,6,7,197,2.11,4,Control,0
30,4.59,4.59,3.67,17,6,7,156,2.73,4,Control,0
30,4.53,4.53,3.9,17,6,7,154,2.56,4,Control,1
30,3.35,3.9,3.33,20,6,4,145,3.0,4,Aggro,0
30,5.17,5.17,4.1,18,8,4,186,2.44,4,Midrange,1
30,5.94,5.53,4.23,17,6,7,195,2.36,4,Control,0
30,5.53,5.88,4.13,17,6,7,194,2.42,4,Control,1
30,3.95,4.1,3.5,20,6,4,161,2.86,4,Aggro,1
30,5.06,4.83,4.2,18,8,4,178,2.38,4,Midrange,0
30,4.83,4.83,4.07,18,8,4,174,2.46,4,Midrange,0
30,4.45,4.4,3.97,20,6,4,177,2.52,4,Aggro,1
30,4.5,4.72,3.9,18,8,4,166,2.56,4,Midrange,1
30,6.47,5.82,4.63,17,6,7,209,2.16,4,Control,0
30,4.7,4.4,3.9,20,6,4,182,2.56,4,Aggro,1
30,5.78,5.56,4.77,18,8,4,204,2.1,4,Midrange,0
30,5.53,6.12,4.2,17,6,7,198,2.38,4,Control,0
30,5.61,5.33,4.8,18,8,4,197,2.08,4,Midrange,1
30,4.2,3.7,3.37,20,6,4,158,2.97,4,Aggro,0
30,4.4,3.7,3.43,20,6,4,162,2.91,4,Aggro,1
30,4.65,4.47,3.83,17,6,7,155,2.61,4,Control,0
30,6.18,5.82,4.6,17,6,7,204,2.17,4,Control,1
30,3.9,4.25,4.0,20,6,4,163,2.5,4,Aggro,0
30,4.44,5.17,4.1,18,8,4,173,2.44,4,Midrange,1
30,5.35,5.24,4.23,17,6,7,180,2.36,4,Control,1
30,3.6,4.1,3.93,20,6,4,154,2.54,4,Aggro,0
30,4.17,4.22,3.6,18,8,4,151,2.78,4,Midrange,1
30,3.95,4.15,4.0,20,6,4,162,2.5,4,Aggro,0
30,5.24,4.88,3.7,17,6,7,172,2.7,4,Control,1
30,5.24,5.0,3.87,17,6,7,174,2.59,4,Control,0
30,5.47,5.12,3.93,17,6,7,180,2.54,4,Control,1
30,4.05,4.3,3.67,20,6,4,167,2.73,4,Aggro,0
30,5.25,4.55,4.03,20,6,4,196,2.48,4,Aggro,0
30,5.1,4.9,3.8,20,6,4,200,2.63,4,Aggro,1
30,5.06,4.67,3.9,18,8,4,175,2.56,4,Midrange,0
30,5.17,5.17,4.17,18,8,4,186,2.4,4,Midrange,1
30,4.75,5.25,4.1,20,6,4,200,2.44,4,Aggro,0
30,3.7,3.7,3.3,20,6,4,148,3.03,4,Aggro,1
30,5.76,5.0,4.53,17,6,7,183,2.21,4,Control,0
30,6.24,6.06,4.53,17,6,7,209,2.21,4,Control,1
30,4.39,4.22,3.9,18,8,4,155,2.56,4,Midrange,1
30,3.5,3.65,3.33,20,6,4,143,3.0,4,Aggro,0
30,5.5,4.89,4.43,18,8,4,187,2.26,4,Midrange,1
30,3.9,3.6,3.47,20,6,4,150,2.88,4,Aggro,0
30,6.24,6.82,4.8,17,6,7,222,2.08,4,Control,0
30,3.9,3.45,3.2,20,6,4,147,3.12,4,Aggro,1
30,3.8,3.7,3.13,20,6,4,150,3.19,4,Aggro,0
30,5.33,4.72,3.93,18,8,4,181,2.54,4,Midrange,1
30,4.35,4.1,3.77,20,6,4,169,2.65,4,Aggro,1
30,6.24,5.71,4.67,17,6,7,203,2.14,4,Control,0
30,4.35,4.15,4.1,20,6,4,170,2.44,4,Aggro,1
30,5.82,5.53,4.9,17,6,7,193,2.04,4,Control,0
30,6.41,6.0,4.93,17,6,7,211,2.03,4,Control,0
30,4.9,4.65,3.77,20,6,4,191,2.65,4,Aggro,1
30,5.28,5.5,4.37,18,8,4,194,2.29,4,Midrange,1
30,5.24,5.24,4.27,17,6,7,178,2.34,4,Control,0
30,6.88,6.24,5.1,17,6,7,223,1.96,4,Control,1
30,4.4,4.55,3.77,20,6,4,179,2.65,4,Aggro,0
30,5.06,4.5,4.37,18,8,4,172,2.29,4,Midrange,0
30,6.06,6.29,4.9,17,6,7,210,2.04,4,Control,1
30,4.25,3.65,3.27,20,6,4,158,3.06,4,Aggro,1
30,4.94,4.56,4.2,18,8,4,171,2.38,4,Midrange,0
30,4.55,5.35,3.93,20,6,4,198,2.54,4,Aggro,1
30,3.65,3.2,3.27,20,6,4,137,3.06,4,Aggro,0
30,5.67,5.44,4.53,18,8,4,200,2.21,4,Midrange,1
