Atk_Strength,Atk_Magic,Atk_WeaponAttack,Atk_WeaponMagic,Def_Vitality,Def_Spirit,Def_ArmorDefense,Def_ArmorSpirit,Move_Power,Move_Category,Move_Element,Def_ResistElement,Def_AbsorbElement,Damage
52,54,30,5,44,47,39,10,60,Magic,Lightning,Lightning,None,682
77,31,68,22,75,55,26,20,32,Physical,None,None,None,1354
68,61,90,4,27,20,13,19,32,Physical,None,Earth,None,891
37,75,26,35,55,58,28,0,60,Magic,Ice,Ice,None,1767
51,27,44,36,28,56,29,11,32,Physical,None,None,None,364
62,74,17,2,31,20,15,25,66,Magic,Holy,None,None,544
66,47,47,36,68,47,12,9,46,Magic,Poison,Poison,None,931
60,79,51,3,31,20,15,25,66,Magic,Holy,None,None,608
79,64,16,4,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,926
61,41,15,26,68,77,47,23,66,Magic,Holy,None,Poison,413
41,55,50,2,74,54,65,12,66,Magic,Holy,None,None,348
26,69,77,6,63,36,63,15,60,Magic,Fire,Fire,None,955
75,28,73,47,30,31,56,0,32,Physical,None,None,None,1611
66,40,28,31,40,42,33,13,32,Physical,None,None,None,744
31,54,36,12,31,20,15,25,66,Magic,Holy,None,None,465
62,74,17,2,80,24,51,5,46,Magic,Poison,Poison,None,773
64,28,43,22,56,31,12,16,32,Physical,None,Poison,None,431
51,27,44,36,68,77,47,23,32,Physical,None,None,Poison,325
31,79,68,9,28,51,62,4,50,Magic,Water,Water,None,1031
75,28,73,47,67,36,25,14,32,Physical,None,Gravity,None,711
41,55,50,2,37,35,25,1,32,Physical,None,None,None,353
62,74,17,2,78,33,69,21,66,Magic,Holy,None,None,524
37,75,26,35,37,75,58,11,66,Magic,Holy,None,None,889
23,49,73,10,42,44,24,3,54,Magic,Wind,Wind,None,600
59,27,35,8,36,69,49,2,32,Physical,None,Wind,Lightning,332
31,79,68,9,55,58,28,0,60,Magic,Ice,Ice,None,1227
36,31,70,42,34,20,27,11,60,Magic,Ice,Ice,None,975
74,36,56,25,38,21,62,14,46,Magic,Poison,Poison,None,536
47,75,55,34,37,75,58,11,66,Magic,Holy,None,None,907
46,67,48,38,68,77,47,23,66,Magic,Holy,None,Poison,802
23,49,73,10,42,31,50,1,54,Magic,Wind,Wind,None,634
27,38,72,48,63,71,56,5,46,Magic,Poison,Poison,Gravity,928
27,38,72,48,40,42,33,13,66,Magic,Holy,None,None,707
41,55,50,2,30,21,69,3,66,Magic,Holy,None,None,380
59,40,61,44,39,65,36,23,60,Magic,Ice,Ice,None,1146
27,38,72,48,42,44,24,3,54,Magic,Wind,Wind,None,1092
68,53,71,17,41,20,28,20,32,Physical,None,Wind,None,710
77,62,58,42,38,21,62,14,46,Magic,Poison,Poison,None,1358
66,40,28,31,23,52,20,19,14,Magic,Ice,Water,None,105
77,55,56,17,63,71,56,5,46,Magic,Poison,Poison,Gravity,632
22,25,72,19,41,26,35,7,32,Physical,None,Ice,None,336
62,74,17,2,37,35,25,1,66,Magic,Holy,None,None,579
31,54,36,12,68,47,12,9,46,Magic,Poison,Poison,None,588
28,65,42,21,48,29,49,5,66,Magic,Holy,None,Water,694
65,48,15,35,33,42,19,23,46,Magic,Poison,Poison,Earth,892
37,75,26,35,55,25,11,15,66,Magic,Holy,None,None,989
61,78,55,44,77,62,60,0,60,Magic,Fire,Fire,None,2147
79,64,16,4,48,29,49,5,32,Physical,None,None,Water,662
25,38,39,48,41,20,28,20,54,Magic,Wind,Wind,None,1072
26,69,77,6,31,70,43,13,50,Magic,Water,Water,None,760
70,53,59,48,42,53,56,8,48,Magic,Earth,Earth,None,1213
31,79,68,9,55,58,28,0,60,Magic,Ice,Ice,None,1323
44,77,50,7,28,56,29,11,66,Magic,Holy,None,None,651
59,27,35,8,68,49,31,17,32,Physical,None,None,None,690
32,58,19,28,28,56,29,11,66,Magic,Holy,None,None,633
32,31,62,20,78,33,69,21,32,Physical,None,None,None,294
65,48,15,35,23,52,20,19,50,Magic,Water,Water,None,905
39,78,43,30,68,77,47,23,66,Magic,Holy,None,Poison,920
71,49,28,44,30,21,69,3,66,Magic,Holy,None,None,841
36,80,65,33,68,67,70,9,66,Magic,Holy,None,Lightning,1056
25,79,61,33,35,67,35,5,66,Magic,Holy,None,Gravity,965
71,61,47,9,43,40,43,13,32,Physical,None,None,None,1060
79,64,16,4,28,56,29,11,32,Physical,None,None,None,794
46,41,29,7,54,78,58,22,46,Magic,Poison,Poison,None,319
77,31,68,22,68,67,70,9,32,Physical,None,None,Lightning,610
28,43,75,2,60,78,27,14,32,Physical,None,None,Holy,411
37,75,26,35,35,67,35,5,66,Magic,Holy,None,Gravity,949
33,71,34,16,60,78,27,14,60,Magic,Fire,None,Holy,602
37,38,17,11,30,31,56,0,66,Magic,Holy,None,None,290
79,76,79,35,54,78,58,22,46,Magic,Poison,Poison,None,1259
71,21,74,8,31,70,43,13,32,Physical,None,Water,None,794
77,33,50,18,61,21,58,0,32,Physical,None,None,None,546
25,70,86,1,36,24,60,24,60,Magic,Fire,Fire,None,951
51,27,44,36,68,36,45,4,60,Magic,Fire,Fire,None,781
49,64,60,49,74,54,65,12,66,Magic,Holy,None,None,1012
31,54,36,12,29,35,59,6,50,Magic,Water,Water,None,678
33,71,34,16,25,68,70,13,46,Magic,Poison,Poison,None,914
61,37,66,2,68,77,47,23,32,Physical,None,None,Poison,1101
63,54,82,11,77,62,60,0,32,Physical,None,Fire,None,1276
32,24,48,12,28,56,29,11,32,Physical,None,None,None,277
60,79,51,3,41,20,28,20,54,Magic,Wind,Wind,None,1034
49,64,60,49,54,78,58,22,46,Magic,Poison,Poison,None,1364
61,41,15,26,48,29,49,5,66,Magic,Holy,None,Water,477
25,70,86,1,39,65,36,23,60,Magic,Ice,Ice,None,808
61,78,55,44,80,24,51,5,50,Magic,Water,Poison,None,982
66,40,28,31,68,47,12,9,46,Magic,Poison,Poison,None,707
75,28,73,47,63,36,63,15,60,Magic,Fire,Fire,None,977
66,40,28,31,40,42,33,13,32,Physical,None,None,None,706
80,79,50,31,63,71,56,5,60,Magic,Fire,Poison,Gravity,892
31,54,36,12,51,67,55,20,66,Magic,Holy,None,Gravity,394
61,41,15,26,67,20,61,8,66,Magic,Holy,Holy,None,957
41,55,50,2,36,24,60,24,60,Magic,Fire,Fire,None,604
63,54,82,11,51,69,29,9,32,Physical,None,Gravity,None,769
59,52,24,44,39,50,40,3,66,Magic,Holy,None,None,768
46,67,48,38,55,58,28,0,30,Magic,Ice,Ice,None,870
25,38,39,48,73,53,34,21,46,Magic,Poison,Poison,None,942
28,43,75,2,27,28,61,16,32,Physical,None,None,None,402
32,31,62,20,27,20,13,19,32,Physical,None,Earth,None,398
28,43,75,2,29,22,63,8,66,Magic,Holy,Holy,Gravity,489
22,25,72,19,63,66,38,15,32,Physical,None,Wind,None,695
24,56,62,42,51,67,55,20,66,Magic,Holy,None,Gravity,784
44,77,50,7,74,54,65,12,66,Magic,Holy,None,None,655
24,56,62,42,30,21,69,3,66,Magic,Holy,None,None,902
64,30,16,43,35,67,35,5,66,Magic,Holy,None,Gravity,508
77,55,56,17,67,36,25,14,32,Physical,None,Gravity,None,642
78,49,16,18,27,36,34,25,32,Physical,None,None,None,354
28,65,42,21,51,69,29,9,42,Magic,Gravity,Gravity,None,768
63,68,84,40,48,29,49,5,32,Physical,None,None,Water,730
45,79,50,19,56,31,12,16,46,Magic,Poison,Poison,None,1215
28,43,75,2,68,49,31,17,32,Physical,None,None,None,372
52,75,32,26,27,28,61,16,66,Magic,Holy,None,None,898
25,79,61,33,39,50,40,3,66,Magic,Holy,None,None,1047
70,53,59,48,60,78,27,14,14,Magic,Ice,None,Holy,170
59,52,24,44,67,36,25,14,42,Magic,Gravity,Gravity,None,1061
77,55,56,17,51,69,29,9,32,Physical,None,Gravity,None,666
79,76,79,35,68,31,11,0,50,Magic,Water,Water,None,1574
41,75,39,40,51,69,29,9,42,Magic,Gravity,Gravity,None,1267
66,56,17,23,68,49,31,17,66,Magic,Holy,None,None,546
25,38,39,48,44,47,39,10,60,Magic,Lightning,Lightning,None,1157
52,75,32,26,27,36,34,25,66,Magic,Holy,None,None,896
71,21,74,8,56,31,12,16,32,Physical,None,Poison,None,776
28,65,42,21,78,33,69,21,66,Magic,Holy,None,None,638
33,71,34,16,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1351
27,35,28,7,41,33,42,22,20,Physical,None,Fire,None,88
37,38,17,11,29,22,63,8,66,Magic,Holy,Holy,Gravity,593
27,50,35,4,37,35,25,1,66,Magic,Holy,None,None,323
27,35,28,7,55,25,11,15,66,Magic,Holy,None,None,216
25,38,39,48,37,75,58,11,66,Magic,Holy,None,None,619
77,62,58,42,60,78,27,14,32,Physical,None,None,Holy,1329
31,79,68,9,69,44,16,1,60,Magic,Fire,Gravity,Lightning,625
59,27,35,8,48,29,49,5,14,Magic,Fire,None,Water,34
74,36,56,25,31,20,15,25,32,Physical,None,None,None,687
61,41,15,26,73,53,34,21,46,Magic,Poison,Poison,None,580
75,28,73,47,51,67,18,3,32,Physical,None,None,None,825
24,56,62,42,68,77,47,23,66,Magic,Holy,None,Poison,778
64,28,43,22,27,28,61,16,32,Physical,None,None,None,441
62,74,17,2,80,24,51,5,46,Magic,Poison,Poison,None,844
47,75,55,34,65,37,31,1,42,Magic,Gravity,Gravity,Holy,1343
61,41,15,26,27,28,61,16,66,Magic,Holy,None,None,475
46,41,60,13,43,40,43,13,32,Physical,None,None,None,452
59,52,24,44,39,65,36,23,60,Magic,Ice,Ice,None,1308
74,36,56,25,28,56,29,11,32,Physical,None,None,None,681
78,49,16,18,25,68,70,13,46,Magic,Poison,Poison,None,615
79,76,79,35,38,37,10,15,32,Physical,None,None,Poison,921
31,54,36,12,79,45,41,3,48,Magic,Earth,Earth,Holy,678
51,22,45,23,68,49,31,17,32,Physical,None,None,None,351
32,22,85,27,75,55,26,20,32,Physical,None,None,None,478
66,47,47,36,75,55,26,20,66,Magic,Holy,None,None,567
46,41,60,13,40,42,33,13,32,Physical,None,None,None,463
61,41,15,26,68,31,11,0,50,Magic,Water,Water,None,732
44,77,50,7,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1220
79,76,79,35,78,33,69,21,66,Magic,Holy,None,None,1032
67,38,38,48,28,51,62,4,50,Magic,Water,Water,None,1016
31,54,36,12,54,73,56,24,66,Magic,Holy,Holy,None,778
67,38,38,48,35,67,35,5,66,Magic,Holy,None,Gravity,630
41,75,39,40,28,51,62,4,50,Magic,Water,Water,None,1695
54,64,53,27,51,67,18,3,66,Magic,Holy,None,None,713
77,55,56,17,39,50,40,3,32,Physical,None,None,None,674
64,29,61,10,51,67,18,3,32,Physical,None,None,None,1148
37,75,26,35,51,37,10,13,46,Magic,Poison,Poison,None,1354
31,79,68,9,23,52,20,19,50,Magic,Water,Water,None,1001
43,26,42,3,33,42,19,23,32,Physical,None,Poison,Earth,328
59,27,35,8,51,55,44,6,32,Physical,None,None,None,344
25,38,39,48,61,21,58,0,66,Magic,Holy,None,None,675
59,27,35,8,34,32,56,6,32,Physical,None,None,None,326
71,21,74,8,67,20,61,8,32,Physical,None,Holy,None,1368
25,79,61,33,30,31,56,0,60,Magic,Fire,None,None,1002
32,22,85,27,38,21,62,14,32,Physical,None,Poison,None,509
51,22,45,23,79,45,41,3,32,Physical,None,Earth,Holy,336
41,55,50,2,37,35,25,1,32,Physical,None,None,None,336
47,75,55,34,79,45,41,3,48,Magic,Earth,Earth,Holy,1417
71,49,28,44,40,42,33,13,66,Magic,Holy,None,None,730
44,77,50,7,68,67,70,9,66,Magic,Holy,None,Lightning,647
32,24,48,12,33,42,19,23,32,Physical,None,Poison,Earth,304
41,75,39,40,31,20,15,25,66,Magic,Holy,None,None,1075
28,65,42,21,54,78,58,22,46,Magic,Poison,Poison,None,890
59,40,61,44,40,42,33,13,32,Physical,None,None,None,546
22,25,72,19,31,20,15,25,32,Physical,None,None,None,382
46,67,48,38,41,20,28,20,54,Magic,Wind,Wind,None,1544
61,78,55,44,41,20,28,20,54,Magic,Wind,Wind,None,2096
65,48,15,35,49,52,70,17,66,Magic,Holy,None,None,579
47,75,55,34,48,29,49,5,66,Magic,Holy,None,Water,985
80,79,50,31,79,45,41,3,48,Magic,Earth,Earth,Holy,1563
59,40,61,44,26,54,54,13,32,Physical,None,None,None,546
22,25,72,19,39,65,36,23,32,Physical,None,Ice,None,696
68,61,90,4,40,42,33,13,32,Physical,None,None,None,913
41,75,39,40,27,20,13,19,48,Magic,Earth,Earth,None,1737
65,48,15,35,27,20,13,19,48,Magic,Earth,Earth,None,917
70,53,59,48,42,44,24,3,54,Magic,Wind,Wind,None,1390
27,50,35,4,37,35,25,1,66,Magic,Holy,None,None,341
63,54,82,11,30,31,56,0,32,Physical,None,None,None,1385
20,63,80,33,80,24,51,5,46,Magic,Poison,Poison,None,1164
61,41,15,26,67,20,61,8,66,Magic,Holy,Holy,None,1000
27,50,35,4,28,56,29,11,66,Magic,Holy,None,None,307
39,78,43,30,27,20,13,19,48,Magic,Earth,Earth,None,1555
41,75,39,40,63,66,38,15,54,Magic,Wind,Wind,None,1642
52,75,32,26,27,36,34,25,66,Magic,Holy,None,None,867
61,78,55,44,42,34,48,25,66,Magic,Holy,Holy,None,2348
68,53,71,17,36,69,49,2,32,Physical,None,Wind,Lightning,711
47,75,55,34,75,55,26,20,66,Magic,Holy,None,None,1003
31,54,36,12,26,54,54,13,66,Magic,Holy,None,None,429
61,72,74,20,39,50,40,3,32,Physical,None,None,None,627
20,63,80,33,43,40,43,13,66,Magic,Holy,None,None,799
28,43,75,2,79,45,41,3,32,Physical,None,Earth,Holy,392
63,54,82,11,30,21,69,3,32,Physical,None,None,None,719
68,61,90,4,56,31,12,16,32,Physical,None,Poison,None,1748
33,71,34,16,29,22,63,8,66,Magic,Holy,Holy,Gravity,1459
68,53,71,17,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,932
66,47,47,36,29,35,59,6,50,Magic,Water,Water,None,1002
79,64,16,4,49,52,70,17,32,Physical,None,None,None,347
66,56,17,23,61,21,58,0,66,Magic,Holy,None,None,627
32,22,85,27,60,78,27,14,32,Physical,None,None,Holy,519
25,79,61,33,40,42,33,13,66,Magic,Holy,None,None,1052
64,30,16,43,27,36,34,25,66,Magic,Holy,None,None,518
32,31,62,20,65,37,31,1,32,Physical,None,Gravity,Holy,354
27,35,28,7,51,67,18,3,66,Magic,Holy,None,None,197
31,79,68,9,48,29,49,5,66,Magic,Holy,None,Water,707
64,22,23,20,68,67,70,9,32,Physical,None,None,Lightning,286
27,50,35,4,27,36,34,25,66,Magic,Holy,None,None,294
20,63,80,33,75,55,26,20,66,Magic,Holy,None,None,753
79,76,79,35,28,51,62,4,50,Magic,Water,Water,None,1587
27,50,35,4,65,37,31,1,42,Magic,Gravity,Gravity,Holy,433
51,22,45,23,27,28,61,16,32,Physical,None,None,None,375
79,64,16,4,79,45,41,3,48,Magic,Earth,Earth,Holy,658
28,43,75,2,29,22,63,8,66,Magic,Holy,Holy,Gravity,479
25,70,86,1,25,68,70,13,46,Magic,Poison,Poison,None,650
39,78,43,30,77,62,60,0,60,Magic,Fire,Fire,None,1744
27,38,72,48,52,30,40,11,66,Magic,Holy,Holy,None,1294
71,21,74,8,41,33,42,22,32,Physical,None,Fire,None,756
32,24,48,12,61,21,58,0,32,Physical,None,None,None,483
70,53,59,48,31,20,15,25,32,Physical,None,None,None,1237
36,31,70,42,39,50,40,3,66,Magic,Holy,None,None,486
39,78,43,30,34,32,56,6,66,Magic,Holy,None,None,967
44,77,50,7,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,818
52,54,30,5,67,20,61,8,66,Magic,Holy,Holy,None,801
66,47,47,36,39,50,40,3,66,Magic,Holy,None,None,652
62,74,17,2,78,33,69,21,66,Magic,Holy,None,None,533
71,61,47,9,42,80,22,2,32,Physical,None,Earth,Holy,512
68,61,90,4,67,36,25,14,32,Physical,None,Gravity,None,1759
54,64,53,27,51,67,18,3,66,Magic,Holy,None,None,698
52,54,30,5,65,37,31,1,42,Magic,Gravity,Gravity,Holy,474
20,63,80,33,65,37,31,1,42,Magic,Gravity,Gravity,Holy,1015
26,69,77,6,35,67,35,5,66,Magic,Holy,None,Gravity,542
59,40,61,44,63,66,38,15,54,Magic,Wind,Wind,None,1042
27,50,35,4,37,35,25,1,66,Magic,Holy,None,None,343
31,54,36,12,63,71,56,5,46,Magic,Poison,Poison,Gravity,598
20,63,80,33,63,71,56,5,46,Magic,Poison,Poison,Gravity,1108
64,30,16,43,52,30,40,11,66,Magic,Holy,Holy,None,1117
59,52,24,44,68,47,12,9,46,Magic,Poison,Poison,None,1073
71,21,74,8,64,73,57,0,32,Physical,None,Lightning,None,641
44,77,50,7,28,51,62,4,50,Magic,Water,Water,None,935
32,31,62,20,34,32,56,6,32,Physical,None,None,None,349
46,41,60,13,30,31,56,0,32,Physical,None,None,None,848
71,61,47,9,63,36,63,15,60,Magic,Fire,Fire,None,855
31,54,36,12,63,66,38,15,54,Magic,Wind,Wind,None,663
62,74,17,2,36,79,31,8,66,Magic,Holy,None,None,489
43,26,42,3,44,47,39,10,20,Physical,None,Lightning,None,178
62,74,17,2,49,52,70,17,66,Magic,Holy,None,None,524
67,38,38,48,68,49,31,17,66,Magic,Holy,None,None,634
58,22,50,37,26,54,54,13,32,Physical,None,None,None,442
24,56,62,42,29,35,59,6,50,Magic,Water,Water,None,1281
61,41,15,26,68,31,11,0,50,Magic,Water,Water,None,751
37,75,26,35,63,66,38,15,54,Magic,Wind,Wind,None,1587
33,71,34,16,60,78,27,14,60,Magic,Fire,None,Holy,595
44,77,50,7,78,33,69,21,66,Magic,Holy,None,None,610
25,38,39,48,54,78,58,22,46,Magic,Poison,Poison,None,856
63,68,84,40,39,50,40,3,32,Physical,None,None,None,809
28,65,42,21,24,40,18,6,46,Magic,Poison,Poison,None,955
71,61,47,9,77,62,60,0,60,Magic,Fire,Fire,None,882
71,61,47,9,27,36,34,25,32,Physical,None,None,None,565
77,62,58,42,51,37,10,13,46,Magic,Poison,Poison,None,1221
52,54,30,5,36,79,31,8,66,Magic,Holy,None,None,357
27,50,35,4,65,37,31,1,42,Magic,Gravity,Gravity,Holy,411
28,65,42,21,48,29,49,5,66,Magic,Holy,None,Water,676
74,36,56,25,51,55,44,6,32,Physical,None,None,None,560
31,54,36,12,63,66,38,15,54,Magic,Wind,Wind,None,691
67,38,38,48,67,36,25,14,42,Magic,Gravity,Gravity,None,904
33,71,34,16,54,78,58,22,46,Magic,Poison,Poison,None,835
24,56,62,42,42,44,24,3,54,Magic,Wind,Wind,None,1336
25,38,39,48,67,36,25,14,42,Magic,Gravity,Gravity,None,847
68,53,71,17,41,20,28,20,32,Physical,None,Wind,None,704
37,38,17,11,54,78,58,22,46,Magic,Poison,Poison,None,364
26,69,77,6,48,29,49,5,66,Magic,Holy,None,Water,543
25,70,86,1,27,28,61,16,66,Magic,Holy,None,None,488
61,78,55,44,42,53,56,8,48,Magic,Earth,Earth,None,1657
77,33,50,18,41,26,35,7,32,Physical,None,Ice,None,577
24,56,62,42,29,35,59,6,50,Magic,Water,Water,None,1331
36,80,65,33,41,20,28,20,54,Magic,Wind,Wind,None,1786
52,75,32,26,63,71,56,5,46,Magic,Poison,Poison,Gravity,1204
80,79,50,31,48,29,49,5,50,Magic,Water,None,Water,-800
60,79,51,3,51,37,10,13,46,Magic,Poison,Poison,None,906
74,36,56,25,51,37,10,13,32,Physical,None,Poison,None,1243
36,31,70,42,68,77,47,23,66,Magic,Holy,None,Poison,433
77,62,58,42,51,69,29,9,42,Magic,Gravity,Gravity,None,1059
45,36,41,19,51,67,55,20,32,Physical,None,None,Gravity,283
27,50,35,4,51,37,10,13,46,Magic,Poison,Poison,None,426
33,71,34,16,34,32,56,6,66,Magic,Holy,None,None,674
39,78,43,30,68,77,47,23,66,Magic,Holy,None,Poison,913
32,22,85,27,51,67,18,3,32,Physical,None,None,None,526
71,61,47,9,61,21,58,0,32,Physical,None,None,None,941
60,79,51,3,48,29,49,5,66,Magic,Holy,None,Water,610
61,37,66,2,42,53,56,8,32,Physical,None,Earth,None,566
25,38,39,48,74,54,65,12,66,Magic,Holy,None,None,653
33,71,34,16,51,67,55,20,66,Magic,Holy,None,Gravity,635
66,56,17,23,44,47,39,10,60,Magic,Lightning,Lightning,None,1089
68,53,71,17,78,33,69,21,24,Magic,Earth,None,None,175
71,21,74,8,73,53,34,21,32,Physical,None,Poison,None,1351
77,55,56,17,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,924
63,68,84,40,62,39,54,25,32,Physical,None,None,None,1425
47,75,55,34,40,42,33,13,66,Magic,Holy,None,None,1049
32,22,85,27,42,53,56,8,32,Physical,None,Earth,None,488
36,31,70,42,51,69,29,9,42,Magic,Gravity,Gravity,None,587
59,40,61,44,63,71,56,5,46,Magic,Poison,Poison,Gravity,887
31,54,36,12,73,53,34,21,46,Magic,Poison,Poison,None,558
27,50,35,4,68,31,11,0,50,Magic,Water,Water,None,485
27,35,28,7,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,422
26,69,77,6,63,71,56,5,46,Magic,Poison,Poison,Gravity,755
64,22,23,20,54,78,58,22,32,Physical,None,Poison,None,274
39,78,43,30,25,68,70,13,46,Magic,Poison,Poison,None,1249
35,76,53,21,51,37,10,13,46,Magic,Poison,Poison,None,1130
77,33,50,18,43,40,43,13,32,Physical,None,None,None,587
62,74,17,2,31,20,15,25,66,Magic,Holy,None,None,538
27,35,28,7,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,408
79,64,16,4,34,32,56,6,32,Physical,None,None,None,718
20,63,80,33,30,21,69,3,66,Magic,Holy,None,None,813
46,41,29,7,65,37,31,1,42,Magic,Gravity,Gravity,Holy,340
79,64,16,4,68,67,70,9,66,Magic,Holy,None,Lightning,459
62,74,17,2,36,79,31,8,66,Magic,Holy,None,None,531
66,40,28,31,42,80,22,2,48,Magic,Earth,Earth,Holy,679
46,41,29,7,36,79,31,8,32,Physical,None,None,None,490
62,74,17,2,42,34,48,25,66,Magic,Holy,Holy,None,1116
74,36,56,25,35,67,35,5,32,Physical,None,None,Gravity,608
24,56,62,42,51,69,29,9,42,Magic,Gravity,Gravity,None,1005
64,22,23,20,42,80,22,2,32,Physical,None,Earth,Holy,670
46,41,29,7,41,20,28,20,54,Magic,Wind,Wind,None,441
61,41,15,26,38,21,62,14,46,Magic,Poison,Poison,None,615
49,64,60,49,74,54,65,12,66,Magic,Holy,None,None,1007
32,24,48,12,55,25,11,15,32,Physical,None,None,None,297
45,79,50,19,43,40,43,13,66,Magic,Holy,None,None,837
44,77,50,7,39,50,40,3,66,Magic,Holy,None,None,657
31,54,36,12,23,52,20,19,50,Magic,Water,Water,None,598
66,56,17,23,51,67,18,3,66,Magic,Holy,None,None,550
64,30,16,43,75,55,26,20,66,Magic,Holy,None,None,504
46,41,29,7,68,36,45,4,60,Magic,Fire,Fire,None,523
59,27,35,8,55,58,28,0,32,Physical,None,Ice,None,354
25,38,39,48,68,49,31,17,66,Magic,Holy,None,None,672
77,55,56,17,39,50,40,3,32,Physical,None,None,None,635
79,76,79,35,29,35,59,6,50,Magic,Water,Water,None,1557
46,41,60,13,56,31,12,16,32,Physical,None,Poison,None,931
31,54,36,12,73,53,34,21,46,Magic,Poison,Poison,None,584
64,30,16,43,75,55,26,20,66,Magic,Holy,None,None,469
67,38,38,48,24,53,28,12,66,Magic,Holy,None,None,675
51,22,45,23,56,31,12,16,32,Physical,None,Poison,None,363
45,36,41,19,25,68,70,13,32,Physical,None,Poison,None,289
52,54,30,5,68,67,70,9,66,Magic,Holy,None,Lightning,348
39,78,43,30,78,33,69,21,66,Magic,Holy,None,None,961
37,75,26,35,54,78,58,22,46,Magic,Poison,Poison,None,1212
44,77,50,7,51,67,18,3,66,Magic,Holy,None,None,599
31,79,68,9,68,77,47,23,66,Magic,Holy,None,Poison,644
51,27,44,36,51,67,55,20,32,Physical,None,None,Gravity,337
46,67,48,38,54,78,58,22,46,Magic,Poison,Poison,None,1198
64,30,16,43,40,42,33,13,66,Magic,Holy,None,None,519
27,38,72,48,35,67,35,5,66,Magic,Holy,None,Gravity,612
27,38,72,48,68,31,11,0,50,Magic,Water,Water,None,1026
44,77,50,7,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1270
37,38,17,11,63,36,63,15,60,Magic,Fire,Fire,None,474
75,28,73,47,26,54,54,13,32,Physical,None,None,None,1616
27,35,28,7,51,37,10,13,46,Magic,Poison,Poison,None,297
75,28,73,47,67,36,25,14,32,Physical,None,Gravity,None,758
77,31,68,22,68,49,31,17,32,Physical,None,None,None,716
41,75,39,40,38,21,62,14,46,Magic,Poison,Poison,None,1576
64,22,23,20,68,49,31,17,32,Physical,None,None,None,611
51,27,44,36,63,71,56,5,46,Magic,Poison,Poison,Gravity,568
52,75,32,26,48,29,49,5,66,Magic,Holy,None,Water,861
59,27,35,8,61,21,58,0,32,Physical,None,None,None,334
63,54,82,11,43,40,43,13,32,Physical,None,None,None,1387
46,41,29,7,24,40,18,6,32,Physical,None,Poison,None,515
35,76,53,21,42,31,50,1,54,Magic,Wind,Wind,None,1448
79,64,16,4,73,53,34,21,46,Magic,Poison,Poison,None,600
79,76,79,35,49,52,70,17,32,Physical,None,None,None,812
39,78,43,30,38,21,62,14,46,Magic,Poison,Poison,None,1346
27,35,28,7,74,54,65,12,66,Magic,Holy,None,None,216
23,49,73,10,73,53,34,21,46,Magic,Poison,Poison,None,490
59,27,35,8,35,67,35,5,32,Physical,None,None,Gravity,385
62,74,17,2,63,66,38,15,54,Magic,Wind,Wind,None,850
47,75,55,34,41,33,42,22,60,Magic,Fire,Fire,None,1892
63,68,84,40,39,50,40,3,32,Physical,None,None,None,1473
59,27,35,8,55,58,28,0,32,Physical,None,Ice,None,361
25,70,86,1,37,35,25,1,32,Physical,None,None,None,494
33,71,34,16,68,77,47,23,66,Magic,Holy,None,Poison,587
25,38,39,48,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1255
68,53,71,17,78,33,69,21,32,Physical,None,None,None,1161
59,27,35,8,35,67,35,5,32,Physical,None,None,Gravity,376
25,70,86,1,51,37,10,13,32,Physical,None,Poison,None,507
46,41,29,7,64,73,57,0,60,Magic,Lightning,Lightning,None,479
71,49,28,44,61,21,58,0,66,Magic,Holy,None,None,801
77,62,58,42,27,36,34,25,32,Physical,None,None,None,1298
22,25,72,19,26,54,54,13,32,Physical,None,None,None,720
20,63,80,33,43,40,43,13,66,Magic,Holy,None,None,771
49,64,60,49,68,49,31,17,66,Magic,Holy,None,None,1086
60,79,51,3,80,24,51,5,46,Magic,Poison,Poison,None,937
26,69,77,6,25,68,70,13,46,Magic,Poison,Poison,None,663
71,49,28,44,36,24,60,24,60,Magic,Fire,Fire,None,1379
22,25,72,19,25,68,70,13,26,Magic,Poison,Poison,None,176
39,78,43,30,27,28,61,16,66,Magic,Holy,None,None,1017
59,40,61,44,51,69,29,9,42,Magic,Gravity,Gravity,None,751
45,79,50,19,62,39,54,25,66,Magic,Holy,None,None,841
66,56,17,23,42,53,56,8,48,Magic,Earth,Earth,None,880
35,76,53,21,39,50,40,3,66,Magic,Holy,None,None,778
52,75,32,26,54,73,56,24,66,Magic,Holy,Holy,None,1668
